Date (GMT),Facebook Page,Post ID,Post Permalink,Post Type,Post Message,Tags,Reactions,Comments,Shares,Ow.ly Clicks
2018-04-16 01:58:40,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1668785779879647,https://www.facebook.com/eyewatchgreaterdandenong/posts/1668785779879647:0,Photo,"HIGHWAY PATROL NIGHT SHIFT WEEKLY REPORT  Here's a a quick glimpse of some of the highlights (or should we say lowlights?) of the Divisional Highway Patrols night shift for the past week...   09/04/2018 – 0035 hours – Intercepted a 2007 Holden Omega on Dandenong Bypass, Keysborough after detected traveling at 98 km/h in an 80 zone.  The 26 year old male driver from Lynbrook returned a blood alcohol content of 0.026 – which as a probationary driver should be 0.00.  The driver received $872 in infringement notices and 16 demerit points for his offences which also included failing to display P plates.  09/04/2018 – 0212 – Assisted Dandenong Frontline Tactical Unit after vehicle with driver holding suspended drivers licence sighted on South Gippsland Highway, Dandenong South.  Vehicle driving at fast rate of speed before located with driver short time later.  The driver, a 23 year old male from Hampton Park had priors for driving while suspended and as such vehicle impounded for 30 days.  11/04/2018 – 0219 hours – Motorcycle observed travelling at fast rate of speed on South Gippsland Highway, Dandenong South, speed recorded at 248km/h in a 100 zone before lost sight of bike.  Patrolled area for bike and short time later located a collision involving the same motorcycle – nil injuries to rider.  42 year old male driver from Cranbourne West will receive a summons in relation to dangerous speed.   13/04/2018 – 0008 hours – Attended at intersection of Cranbourne-Frankston Road and Willow Glen Blvd, Cranbourne West after reports of monkey bikes in the area.  Male rider observed riding on the footpath.  Bike impounded for 30 days and 15 year old rider to attend court in relation to use unregistered bike, drive while unlicensed and drive on footpath.  14/04/2018 – 0357 hours: Intercepted a 2005 Mitsubishi Magna on South Gippsland Highway, Dandenong.  The driver, an 18 year old male from Bayswater North and holder of a Learners permit was unaccompanied and travelling at 102 km/h in an 80 zone.  The driver received $1269 in infringement notices and 3 demerit points.  15/04/2018 – 0230 hours: Intercepted a 2013 Chrysler on Narre Warren – Cranbourne Road, Narre Warren South after observign the vehicle driving without headlights on.  The driver, a 22 year old male from Narre Warren South was a P2 disqualified driver who will attend court in the near future for charges of drive while disqualified, fail to display P plates, P plater drive prohibited vehicle and fail to have headlights.  vp40485",,60,24,6,
2018-04-16 03:28:13,Eyewatch - Cardinia Police Service Area,1755954881336663_1979190402346442,https://www.facebook.com/eyewatchcardinia/posts/1979190402346442:0,Photo,"At approximately 11:30pm on Sunday the 15th of April 2018 Cardinia Highway Patrol intercepted at 2014 Toyota Yaris after it was detected traveling at 122 km/h on Princes Freeway, Pakenham - a 100 zone. As well as going too fast for our liking the driver, a 21 year old learner from Pakenham also didn't have an experienced driver with him.  The solo drive ended up being a costly one for the learner receiving $1269 in infringement notices and 3 demerit points.  vp40485",,110,41,7,
2018-04-16 04:24:02,Eyewatch - Greater Shepparton Police Service Area,349554451900294_772548822934186,https://www.facebook.com/eyewatchgreatershepparton/posts/772548822934186,Link,YOUTH SPECIALIST OFFICERS (YSO)  Recruitment has commenced for YSO positions across Victorian communities as part of the Victorian Government’s Community Safety Statement 2017.  https://www.vicpolicenews.com.au/news/recruitment-commences-for-youth-specialist-officers-to-help-tackle-youth-crime,,18,0,7,
2018-04-16 06:20:03,Eyewatch - Cardinia Police Service Area,1755954881336663_1979235949008554,https://www.facebook.com/eyewatchcardinia/posts/1979235949008554:0,Photo,The school holidays might be over but that doesn’t mean the fun is! 🚨💙👍🏻👮🏻‍♀️👮🏻‍♂️🕺🏻💃🏼 The Pakenham Bue Light Disco is on this Friday!  The disco kicks off at 6:30pm at Pakenham Hall and entry is only $5.   See you there! 👋🏻  vp40485,,16,38,6,
2018-04-16 06:38:16,Eyewatch - Brimbank Police Service Area,288990074502333_1705944749473518,https://www.facebook.com/eyewatchbrimbank/posts/1705944749473518:0,Photo,"Applications for the Graffiti Prevention Grants close this week.  Grants of up to $30,000 are available to Victorian councils working in partnership with community organisations.   Apply now: www.crimeprevention.vic.gov.au/graffitigrants",,2,0,4,
2018-04-16 06:38:16,Eyewatch - Cardinia Police Service Area,1755954881336663_1979240619008087,https://www.facebook.com/eyewatchcardinia/posts/1979240619008087:0,Photo,"Applications for the Graffiti Prevention Grants close this week.  Grants of up to $30,000 are available to Victorian councils working in partnership with community organisations.   Apply now: www.crimeprevention.vic.gov.au/graffitigrants",,5,0,1,
2018-04-16 06:38:16,Eyewatch - Frankston Police Service Area,132629380243848_957890701051041,https://www.facebook.com/eyewatchfrankston/posts/957890701051041:0,Photo,"Applications for the Graffiti Prevention Grants close this week.  Grants of up to $30,000 are available to Victorian councils working in partnership with community organisations.   Apply now: www.crimeprevention.vic.gov.au/graffitigrants",,1,1,5,
2018-04-16 06:38:16,Eyewatch - Geelong Police Service Area,118579511604215_1449182305210589,https://www.facebook.com/eyewatchgeelong/posts/1449182305210589:0,Photo,"Applications for the Graffiti Prevention Grants close this week.  Grants of up to $30,000 are available to Victorian councils working in partnership with community organisations.   Apply now: www.crimeprevention.vic.gov.au/graffitigrants",,10,7,2,
2018-04-16 06:38:16,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1669030616521830,https://www.facebook.com/eyewatchgreaterdandenong/posts/1669030616521830:0,Photo,"Applications for the Graffiti Prevention Grants close this week.  Grants of up to $30,000 are available to Victorian councils working in partnership with community organisations.   Apply now: www.crimeprevention.vic.gov.au/graffitigrants",,8,0,0,
2018-04-16 06:38:16,Eyewatch - Ballarat Police Service Area,103131960018479_648580122140324,https://www.facebook.com/eyewatchballarat/posts/648580122140324:0,Photo,"Applications for the Graffiti Prevention Grants close this week.  Grants of up to $30,000 are available to Victorian councils working in partnership with community organisations.   Apply now: www.crimeprevention.vic.gov.au/graffitigrants",,4,0,0,
2018-04-16 06:45:03,Eyewatch - Greater Shepparton Police Service Area,349554451900294_772580899597645,https://www.facebook.com/eyewatchgreatershepparton/posts/772580899597645:0,Photo,"Applications for the Graffiti Prevention Grants close at the end of this week.  Grants of up to $30,000 are available to Victorian councils working in partnership with community organisations.   Apply now: www.crimeprevention.vic.gov.au/graffitigrants",,2,0,0,
2018-04-16 06:45:04,Eyewatch - Knox Police Service Area,597550253628752_1877422242308207,https://www.facebook.com/eyewatchknox/posts/1877422242308207:0,Photo,"Applications for the Graffiti Prevention Grants close at the end of this week.  Grants of up to $30,000 are available to Victorian councils working in partnership with community organisations.   Apply now: www.crimeprevention.vic.gov.au/graffitigrants",,3,0,0,
2018-04-16 06:45:04,Eyewatch - Whittlesea Police Service Area,283867745385161_431163660655568,https://www.facebook.com/eyewatchwhittlesea/posts/431163660655568:0,Photo,"Applications for the Graffiti Prevention Grants close at the end of this week.  Grants of up to $30,000 are available to Victorian councils working in partnership with community organisations.   Apply now: www.crimeprevention.vic.gov.au/graffitigrants",,1,0,1,
2018-04-16 06:45:04,Eyewatch - Wyndham Police Service Area,134404370080550_839565439564436,https://www.facebook.com/eyewatchwyndham/posts/839565439564436:0,Photo,"Applications for the Graffiti Prevention Grants close at the end of this week.  Grants of up to $30,000 are available to Victorian councils working in partnership with community organisations.   Apply now: www.crimeprevention.vic.gov.au/graffitigrants",,3,2,1,
2018-04-16 06:45:04,Eyewatch - Latrobe Police Service Area,131624007022562_862561763928779,https://www.facebook.com/eyewatchlatrobe/posts/862561763928779:0,Photo,"Applications for the Graffiti Prevention Grants close at the end of this week.  Grants of up to $30,000 are available to Victorian councils working in partnership with community organisations.   Apply now: www.crimeprevention.vic.gov.au/graffitigrants",,1,3,5,
2018-04-16 06:45:04,Eyewatch - Melton Police Service Area,1248280898517925_1887804301232245,https://www.facebook.com/eyewatchmelton/posts/1887804301232245:0,Photo,"Applications for the Graffiti Prevention Grants close at the end of this week.  Grants of up to $30,000 are available to Victorian councils working in partnership with community organisations.   Apply now: www.crimeprevention.vic.gov.au/graffitigrants",,4,0,0,
2018-04-16 08:10:05,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1669098546515037,https://www.facebook.com/eyewatchgreaterdandenong/posts/1669098546515037:0,Photo,"SHINING A LIGHT ON UNRULY BEHAVIOUR  Between Friday the January 2018 and March 2018 members from the Greater Dandenong Police Service Area took part in ‘Operation SHINING.’  ‘Operation SHINING’ is an operation targeting Liquor Licence and Public Order related offending.  The aim of the operation is to target offences being committed within and in proximity to licence premises in the Greater Dandenong area such as drinking offences, assaults and riotous behaviour.  Throughout the operation police visited 75 Licence Premises, made 18 arrests, processed 19 offenders, issued 21 penalty notices, 10 crime penalty notices, issued 2 cautions, issued 4 banning notices, issued 1 defect notice & 1 Impound notice.  Due to the success of the operation it is set to continue into the future.  vp40485",,22,0,3,
