Date (GMT),Facebook Page,Post ID,Post Permalink,Post Type,Post Message,Tags,Reactions,Comments,Shares,Ow.ly Clicks
2018-08-28 22:37:31,Eyewatch - Melton Police Service Area,1248280898517925_2072607949418545,https://www.facebook.com/1248280898517925/posts/2072607949418545/,Photo,"JUST A REMINDER.......  COMMUNITY ROAD SAFETY FORUM - Thursday 30th August  Melton Police, together with Melton Council, Road trauma Support Services and Westgate Community Road Safety Council invite the community to attend the Road Safety Forum on Thursday the 30th August at the Melton Library commencing at 6:30pm.  http://ow.ly/d/7T99  This is a great opportunity to learn more about road rules and the effects of road trauma including serious injury and fatal collisions.  Please consider attending this event especially if you are a parent of a young adult driver or a teenager due to get their licence.  There is also a chance to win free driving lessons. This is a free event but if you are interested in attending you will need to register.  Please visit the Melton Learning Website: meltonlearning.com.au/event/community-road-safety-forum/  For full details please refer to the attached flyer.",,9,0,8,
2018-08-28 23:06:49,Eyewatch - Glen Eira Police Service Area,1587370574633686_1816757151695026,https://www.facebook.com/1587370574633686/posts/1816757151695026/,Photo,(Post with no description),,11,0,3,
2018-08-28 23:10:05,Eyewatch - Greater Shepparton Police Service Area,349554451900294_870013829854351,https://www.facebook.com/349554451900294/posts/870013829854351/,Photo,"Yesterday Eyewatch provided a post that included a B&W CCTV video and reported on a string of Tatura and Shepparton business burglaries and a stolen vehicle over the 26-27th August, 2018.   Today we have removed the images and are pleased to provide an update;  A 15 year old Shepparton youth will today appear before Shepparton Childrens' Court after being charged with all the related offences.",,41,32,8,
2018-08-28 23:37:59,Eyewatch - Greater Shepparton Police Service Area,349554451900294_870021936520207,https://www.facebook.com/349554451900294/posts/870021936520207/,Photo,QUICK COMMUNITY RESPONSE.  Our post this morning;  the two girls of interest in a theft investigation have been identified.  Hence the post has been removed.  Thank you for the community assistance.,,35,2,2,
2018-08-29 00:17:02,Eyewatch - Northern Grampians Police Service Area,1198323133636327_1391808757621096,https://www.facebook.com/1198323133636327/posts/1391808757621096/,Photo,This is one for the car fanatics.. Check out the hot wheels on our new BMW 530d Highway Patrol Sedan!,,63,13,12,
2018-08-29 01:12:03,Eyewatch - Knox Police Service Area,597550253628752_2059874234063006,https://www.facebook.com/597550253628752/posts/2059874234063006/,Photo,"Knox Police executed a search warrant yesterday at an address on Stud Rd in Scoresby.  At that location police located stolen property and arrested two men, one for theft & handle stolen goods and the other for breach of intervention order & resist police.  Both were charged and bailed to appear court at a later date.  Police will continue to actively monitor the address.",,82,19,6,
2018-08-29 01:20:40,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1858995770858646,https://www.facebook.com/1091322447625986/posts/1858995770858646/,Photo,"APPRECIATION POST  Occasionally when children come into contact with police, whether it be as a victim or witness, it can be a traumatic situation.  We are grateful to be able to provide these children with these beautifully handmade and colourful Comfort Bears.  They are a great way for police officers to build rapport with children and take home to keep. 🐻❤️  A big thanks to all the organisations who take the time to make and donate these special bears, especially Knoxfield Friends of Red Cross who created these cuddly friends.  Shout out to all the great volunteer groups who support our community! 👏🙌  40485",,175,23,8,
2018-08-29 01:24:04,Eyewatch - Moorabool Police Service Area,1764824083826023_1897639187211178,https://www.facebook.com/1764824083826023/posts/1897639187211178/,Photo,(Post with no description),,3,0,0,
2018-08-29 02:00:01,Eyewatch - Wyndham Police Service Area,134404370080550_946183672235945,https://www.facebook.com/134404370080550/posts/946183672235945/,Link,(Post with no description),,21,8,0,
2018-08-29 02:01:02,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1859030284188528,https://www.facebook.com/1091322447625986/posts/1859030284188528/,Link,(Post with no description),,6,0,1,
2018-08-29 02:49:16,Eyewatch - Knox Police Service Area,597550253628752_2059964594053970,https://www.facebook.com/597550253628752/posts/2059964594053970/,Photo,"*** Operation Tectus Update *** Plain clothed police have been patrolling Westfield Knox City Shopping Centre for several months now as part of ‘Operation Tectus’.   A particular focus has been centred around the Bus Terminal/Interchange and Knox Ozone.   Police have observed that the absolute vast majority of people have been very well behaved and that the Shopping Centre is certainly a safe place to attend.   So far our plain clothed police have made 19 arrests and processed 50 offenders for 60 offences which include shop theft, drug offences & public order offences.  Police have also arrested 6 persons on outstanding warrants to arrest.  In partnership with Westfield Knox City, ‘Operation Tectus’ will continue over the coming months and will be supported by 'Operation Undique' - a Bicycle Patrol & Foot Patrol operation commencing next month across the Knox municipality. A/S/Sgt 32413",,163,15,9,
2018-08-29 05:28:53,Eyewatch - Greater Shepparton Police Service Area,349554451900294_870115709844163,https://www.facebook.com/349554451900294/posts/870115709844163/,Link,(Post with no description),,5,0,1,
2018-08-29 05:48:49,Eyewatch - Wyndham Police Service Area,134404370080550_946258282228484,https://www.facebook.com/134404370080550/posts/946258282228484/,Photo,"#soyouknow  Westgate Highway Patrol - on Off Road motorcycles, have been patrolling streets, parklands, schools, bike tracks as part of their on going commitment to remove illegal motorcycle riders from Wyndham's Parks and Schools. (Point Cook, Werribee, Wyndham Vale, Hoppers Crossing, Tarneit and Truganina)   The Bikes - sponsored by the Wyndham City Council compliment local patrols and operations. :)   We'd like to thank the public for the information provided to us in relation to illegal riders ;) - who go on to cause fear and apprehension on our Community.   I want to re-assure the public that we act on all information received. People need to be able to walk a dog, or push a pram in peace and safety. We do not tolerate this behaviour and take a zero tolerance approach.   On 24.08.18 at 4 PM - an unlicensed rider, on an unregistered motor cycle was found at Skelton Creek Hoppers Crossing. A 41 year old man from Truganina was fined $806 for unlicensed riding, $806 for riding an unregistered motorcycle and $200 for riding a vehicle through council parklands. (Pictured)   Senior Sergeant Keith KISSACK",,104,26,11,
2018-08-29 06:12:20,Eyewatch - Knox Police Service Area,597550253628752_2060158450701251,https://www.facebook.com/597550253628752/posts/2060158450701251/,Photo,"If you saw  this large statue in transport and/or have any relephant information, please contact Crime Stoppers as outlined below.",,13,2,6,
2018-08-29 06:16:53,Eyewatch - Hume Police Service Area,444597578958459_1826146590803544,https://www.facebook.com/444597578958459/posts/1826146590803544/,Photo,"Police are appealing for public assistance to help locate Trent Allen Johnson. A warrant has been issued for the 24-year-old's arrest. Johnson is described as 185cm tall, thin, build, brown hair, brown eyes with a fair complexion.  Police have released an image of Johnson in the hope someone can provide information on his current whereabouts. He is known to frequent areas within Hume, Moonee Valley and Horsham. Anyone with information is urged to contact Crime Stoppers on 1800 333 000 or submit a confidential report online at www.crimestoppersvic.com.au",,5,0,8,
2018-08-29 06:32:57,Eyewatch - Northern Grampians Police Service Area,1198323133636327_1391971007604871,https://www.facebook.com/1198323133636327/posts/1391971007604871/,Photo,"Who's coming to the Warracknabeal Community Safety Forum tonight? It's taking place at the Yarriambiack Shire Offices at 34 Lyle Street, Warracknabeal at 6.30PM. Light refreshments will be provided. See you shortly!",,1,0,1,
2018-08-29 07:58:44,Eyewatch - Knox Police Service Area,597550253628752_2060226974027732,https://www.facebook.com/597550253628752/posts/2060226974027732/,Link,(Post with no description),,1,0,3,
2018-08-29 08:01:31,Eyewatch - Whitehorse Police Service Area,171187666812034_281517152445751,https://www.facebook.com/171187666812034/posts/281517152445751/,Link,(Post with no description),,4,0,1,
2018-08-29 08:17:50,Eyewatch - Melton Police Service Area,1248280898517925_2073056502707023,https://www.facebook.com/1248280898517925/posts/2073056502707023/,Photo,"Police conducted another traffic operation around Bulmans Road, Melton West yesterday with the Melton City Council targeting traffic offences around schools. The operation ran between 2:30pm and 4pm where numerous offences were detected. These include 3 people driving in unregistered vehicles, 2 people driving without licenses, 2 vehicles displaying the incorrect number plates and 25 parking offences. Police were also able to recover a stolen vehicle.  This followed on from the operation on the 22nd of August, 2018 on Wilsons Road, Melton South at drop off time where 10 people were detected speeding, 1 person was driving an unregistered vehicle, 1 person driving without a licence and 15 parking offences.  The operation will continue to run around school crossings in the Melton City council area.  Thank you and please be safe on our roads.",,284,210,64,
2018-08-29 09:10:05,Eyewatch - Melton Police Service Area,1248280898517925_2073092206036786,https://www.facebook.com/1248280898517925/posts/2073092206036786/,Photo,The Melton Road Safety Forum is being held at the Balam Balam Room of the Melton Library tomorrow night (Thursday 30th August at 6pm).  This event is co-sponsored by Melton Council and Victoria Police .   Come along and listen to the personal stories of  those who have been touched by Road Trauma.   All are welcome but this is an ideal event for young drivers or those about to start driving.   This forum highlights  sensible driving decisions and the consequences of risk taking behavior on the roads and is an ideal opportunity for parents or mentors to attend with a young driver in the family.  All welcome.   Finger food served  and Door Prizes of Free Driving lessons.,,3,1,0,
2018-08-29 09:30:09,Eyewatch - Warrnambool Police Service Area,492532490957500_877278529149559,https://www.facebook.com/492532490957500/posts/877278529149559/,Link,Anyone with information is asked to contact crimestoppers on 1800 333 000.,,13,2,3,
2018-08-29 20:25:04,Eyewatch - Greater Shepparton Police Service Area,349554451900294_870415406480860,https://www.facebook.com/349554451900294/posts/870415406480860/,Photo,Did you know that the average hoon driver that has their car impounded is a male in his early 30's?  Join our efforts to reduce roads trauma and pass on your information about hoon driving to CrimeStoppers and use the attached link;  https://www.crimestoppersvic.com.au/report-a-crime/,,12,6,1,
2018-08-29 20:41:46,Eyewatch - Whitehorse Police Service Area,171187666812034_281721352425331,https://www.facebook.com/171187666812034/posts/281721352425331/,Photo,"Morning Whitehorse!  Couple of bits and pieces going on.  Thursday 23/8 some people accessed a school, Highbury Rd, Vermont South oval in a vehicle before tearing up the oval in their car.  Unfortunately this has resulted in the oval being taken out of use for the local kids.  Remember, if you hear stuff going on, give us a call.  Also, members from Box Hill Police attended at Deakin Uni to speak to the Chinese Student Society.      Students were given advice on personal safety and were made aware of scams specifically targeting Chinese students which in the past has caused a fair bit of angst for family back home.  They were grateful to have Constable Yang Lei there to ask some pretty in depth questions and thanked him with a Deakin Uni koala.  We now have several members at both Box Hill & Forest Hill, with Chinese background that helps us bridge the language gap and serve our community better.  Sgt Al",,20,0,1,
2018-08-29 20:56:16,Eyewatch - Melton Police Service Area,1248280898517925_2073739742638699,https://www.facebook.com/1248280898517925/posts/2073739742638699/,Status,"MAN AND WOMAN CHARGED FOLLOWING SUNSHINE RAID   Brimbank Safer Communities Taskforce investigators have charged a man and a woman with handle stolen goods following a raid on a bottle shop in Sunshine this morning. Police executed the warrant at the Hampshire Road licensed premises just after 10am. As a result of the warrant, officers allegedly located a large amount of cash and approximately $20,000 worth of goods believed to be stolen including Manuka honey, razor blades, toothpaste, Kathmandu jackets and baby formula. Investigators also allegedly seized a large amount of cigarettes believed to be illegally imported. Police have charged a 54-year-old man and a 50-year-old woman, both from Sunshine, with handle stolen goods and possess proceeds of crime. They have been bailed to appear at the Sunshine Magistrates’ Court on 14 December.",,12,0,1,
2018-08-29 21:00:53,Eyewatch - Melton Police Service Area,1248280898517925_2073743559304984,https://www.facebook.com/1248280898517925/posts/2073743559304984/,Photo,"MAN AND WOMAN CHARGED FOLLOWING SUNSHINE RAID   Brimbank Safer Communities Taskforce investigators have charged a man and a woman with handle stolen goods following a raid on a bottle shop in Sunshine this morning.  Police executed the warrant at the Hampshire Road licensed premises just after 10am.  As a result of the warrant, officers allegedly located a large amount of cash and approximately $20,000 worth of goods believed to be stolen including Manuka honey, razor blades, toothpaste, Kathmandu jackets and baby formula.  Investigators also allegedly seized a large amount of cigarettes believed to be illegally imported.  Police have charged a 54-year-old man and a 50-year-old woman, both from Sunshine, with handle stolen goods and possess proceeds of crime.  They have been bailed to appear at the Sunshine Magistrates’ Court on 14th of December 2018.  VP36694",,14,0,1,
2018-08-29 21:27:16,Eyewatch – Bass Coast Police Service Area,1428617380762126_1977763005847558,https://www.facebook.com/1428617380762126/posts/1977763005847558/,Photo,WITNESSES SOUGHT  Police are seeking witnesses to a motor vehicle collision that occurred in the southbound lands on the Bass Hwy near the Gurdies. The collision occurred at around 11.40 am on Friday August 24th. The vehicles involved were a silver Toyota Prado and a dark blue Volkswagen Amarok.  If you can assist with information please contact Leading Senior Constables LONE or PASCOE at Cowes 5952 2037.,,8,8,20,
2018-08-29 22:09:54,Eyewatch - Northern Grampians Police Service Area,1198323133636327_1392459010889404,https://www.facebook.com/1198323133636327/posts/1392459010889404/,Photo,Do You Know This Person?  Ballarat Police are seeking to identify the pictured female.  It is believed that she can assist with enquiries in relation to the use of a stolen credit card at a Great Western petrol station and at Target Ararat on Friday 27-Jul-2018.    Anyone with information is urged to contact Senior Constable Ashley SIMPSON at Ballarat Police Station on (03) 53 366 000 or Crime Stoppers on 1800 333 000.  Please reference LEAP incident number 180254722.,,9,3,63,
2018-08-29 22:49:02,Eyewatch - Whitehorse Police Service Area,171187666812034_281745802422886,https://www.facebook.com/171187666812034/posts/281745802422886/,Status,"Hi team, whip around the grounds from the last 24 hours:  A mobile phone stolen from a car at Burwood One.  Please remember to keep goodies out of eye view and lock your doors!  Oxford St, Box Hill a hot water system stolen of a building.  Forest Hill Police detected a male driving outside his bail curfew conditions so he'll be off to court.  Langree Court, Blackburn, a rather unsavoury behaviour in public  Shoplifter at Enterprise way also helped themselves to some alcohol, good CCTV of this one which I'll endeavour to share on here for you.  Remember, school zones this arvo!  Sgt Al",,31,0,4,
2018-08-29 23:19:01,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1860155890742634,https://www.facebook.com/1091322447625986/posts/1860155890742634/,Link,(Post with no description),,24,2,30,
2018-08-30 00:24:32,Eyewatch - Moorabool Police Service Area,1764824083826023_1898072447167852,https://www.facebook.com/1764824083826023/posts/1898072447167852/,Link,"Following an initial pilot in Ballarat and Epping, Victoria Police will roll out body worn cameras to approximately 800 additional police at 61 stations by the end of the year. A body worn camera is a tool worn on a police officer’s uniform which is used to record video and audio evidence. The initiative is expected to deliver improved community safety, enhanced evidence gathering, increased police safety and accountability. Body worn cameras will be introduced to general duties and highway patrol police officers of the rank of sergeant and below at the following stations in the Moorabool Police Service Area: Bacchus Marsh, Ballan, Bannockburn, Clunes, Creswick, Daylesford, Gordon, Inverleigh, Linton, Meredith, Rokewood, Smythesdale and Trentham.",,17,2,0,
2018-08-30 00:42:50,Eyewatch - Whitehorse Police Service Area,171187666812034_281766279087505,https://www.facebook.com/171187666812034/posts/281766279087505/,Photo,"I'm lost, can you help get me home?  This pendant was found in Box Hill North and delivered to the police station to hopefully help re-unite it to its owner.  If you think it's yours, give the property officer a call at Box Hill 03 8892 3200 and quote number  201808-E-2146   Sgt Al",,12,0,15,
2018-08-30 01:11:15,Eyewatch - Swan Hill Police Service Area,919605548169837_1349724898491231,https://www.facebook.com/919605548169837/posts/1349724898491231/,Link,"Following an initial pilot in Ballarat and Epping, Victoria Police will roll out body worn cameras to approximately 800 additional police at 61 stations by the end of the year. A body worn camera is a tool worn on a police officer’s uniform which is used to record video and audio evidence. The initiative is expected to deliver improved community safety, enhanced evidence gathering, increased police safety and accountability. Body worn cameras will be introduced to general duties and highway patrol police officers of the rank of sergeant and below at the following stations in the Swan Hill Police Service Area: Birchip, Charlton, Cohuna, Culgoa, Donald, Kerang, Koondrook, Lake Boga, Manangatan, Nyah, Quambatook, Robinvale, Sea Lake, Swan Hill and Wycheproof.",,14,0,4,
2018-08-30 01:40:03,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1860260080732215,https://www.facebook.com/1091322447625986/posts/1860260080732215/,Photo,"IMPOUND UPDATE  At approximately 9:45am yesterday members from Greater Dandenong Highway Patrol intercepted an unregistered Honda Civic Coupe on Heatherton Road, Noble Park.  Inquiries revealed that the 20 year old male driver from Dandenong was the holder of licence that had conditions to only drive a vehicle with automatic transmission and that it had actually been suspended.  The driver had prior convictions for driving while suspended and his vehicle was therefore impounded for a month at a cost of $878.50 to the driver. The driver will be summonsed to appear before the Magistrates' Court in relation to charges of drive while suspended, breach licence condition and using an unregistered motor vehicle.  40485",,25,12,4,
2018-08-30 02:09:30,Eyewatch - Northern Grampians Police Service Area,1198323133636327_1392554260879879,https://www.facebook.com/1198323133636327/posts/1392554260879879/,Photo,"Stawell Police are appealing for public assistance regarding the theft of metal garden art from an address in Griffiths street, Stawell. If anyone has any information regarding this please call Stawell Police on ph. 5358 8222 or Crime Stoppers ph. 1300 333 000.",,11,0,16,
2018-08-30 03:08:34,Eyewatch - Melton Police Service Area,1248280898517925_2074019455944061,https://www.facebook.com/1248280898517925/posts/2074019455944061/,Link,(Post with no description),,2,0,4,
2018-08-30 03:14:17,Eyewatch - Warrnambool Police Service Area,492532490957500_877672035776875,https://www.facebook.com/492532490957500/posts/877672035776875/,Photo,"Warrnambool Highway Patrol identified multiple speeding offences yesterday including one motorist detected driving at 142kmph on the Cobden-Warrnambool Road, Ecklin South.   The driver was issued with a $685 penalty notice, incurred 6 demerit points and their licence was suspended for 6 months.  We would like to remind everyone to drive safely, and take special care in the current wet and windy conditions.",Speeding,79,66,12,
2018-08-30 03:32:21,Eyewatch - Melton Police Service Area,1248280898517925_2074041402608533,https://www.facebook.com/1248280898517925/posts/2074041402608533/,Photo,"A 36 year old Melton West man was yesterday arrested in relation to several incidents of fuel theft within the Melton area. He was remanded to appear before the Sunshine Magistrates’ Court today.   A 37 year old Melton West woman was also arrested yesterday and interviewed regarding fuel theft and driving matters.   This is part of an ongoing operation targeting the theft of petrol within the Melton and Caroline Springs area.   This offending will not be tolerated and offenders will continue to be identified, investigated and put before the Court.   Any information surrounding the theft of petrol or known offenders is asked to be reported via crime stoppers or direct email to  MELTON PSA-PETROL DRIVE OFF TASK FORCE@police.vic.gov.au   Tim NORTON A/S/Sgt 35128",,51,7,12,
2018-08-30 04:25:02,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1860389094052647,https://www.facebook.com/1091322447625986/posts/1860389094052647/,Photo,"At approximately 7:30pm last night members from Greater Dandenong Highway Patrol intercepted a Renault van after it was detected travelling at 75km/h in a 60 zone.  The driver, a 41 year old male from Narre Warren, was required to undergo a a breath test which returned a positieve result.  The subsequent evidentiary breath saw the driver return a result of 0.054.  As the driver had a previous drink driving conviction he was served a section 51 and his licence immediately suspended.  The driver will be required to attend court in the near future in relation to charges of drink driving and exceeding the speed limit.  40485",,16,4,2,
2018-08-30 04:31:24,Eyewatch - Melton Police Service Area,1248280898517925_2074078595938147,https://www.facebook.com/1248280898517925/posts/2074078595938147/,Photo,"COFFEE WITH A COP – Caroline Springs Square Shopping Centre  Come and join us Monday 3rd September, 12 Midday –  1 PM. Meet at the CS Square Ferguson Plarre.  Enjoy a chance to sit down, ask questions and share what’s on your mind over a complementary coffee with your local Caroline Springs Police Officers.  We look forward to seeing you there - Caroline Springs Police.",,15,7,10,
2018-08-30 05:00:06,Eyewatch - Knox Police Service Area,597550253628752_2061197673930662,https://www.facebook.com/597550253628752/posts/2061197673930662/,Link,"Transit police are appealing for the public’s assistance in providing information regarding two sexual assaults on public transport that occurred in July in Wantirna South and Doncaster.  The first occurred on the 23rd of July at 8:20 am on the 737 bus route near High Street Road, Wantirna South. The second occurred on the 28th of July at 11:15pm at the 907 bus stop, Tram Road, Doncaster. If anyone has information relating to either of these two incidents they are encouraged to contact Crime Stoppers on 1800 333 000. Transit police would like to advise the public that if they are the victim of or witness assault of any kind or other illegal activity on public transport to please contact your nearest police station, or call Triple Zero (000) in an emergency. Protective Services Officers are also available at all train stations from the evening to last service. You can find your nearest police station here: http://www.police.vic.gov.au/content.asp?Document_ID=7",,7,0,8,
2018-08-30 05:00:07,Eyewatch - Whitehorse Police Service Area,171187666812034_281814709082662,https://www.facebook.com/171187666812034/posts/281814709082662/,Link,"Transit police are appealing for the public’s assistance in providing information regarding two sexual assaults on public transport that occurred in July in Wantirna South and Doncaster.  The first occurred on the 23rd of July at 8:20 am on the 737 bus route near High Street Road, Wantirna South. The second occurred on the 28th of July at 11:15pm at the 907 bus stop, Tram Road, Doncaster. If anyone has information relating to either of these two incidents they are encouraged to contact Crime Stoppers on 1800 333 000. Transit police would like to advise the public that if they are the victim of or witness assault of any kind or other illegal activity on public transport to please contact your nearest police station, or call Triple Zero (000) in an emergency. Protective Services Officers are also available at all train stations from the evening to last service. You can find your nearest police station here: http://www.police.vic.gov.au/content.asp?Document_ID=7",,1,0,1,
2018-08-30 05:15:03,Eyewatch - Knox Police Service Area,597550253628752_2061207607263002,https://www.facebook.com/597550253628752/posts/2061207607263002/,Photo,"Sisters hit the road! Look out Boronia!!  Recently graduated Constable Briana KIRWIN of Boronia Police Station and Sergeant Sharlane BELL of D.24 Police Communications, joined forces for a day  to hit the streets of Boronia.    The two sisters convinced the Station Commander, Senior Sergeant Cliff SUNDERLAND, to let them loose together.  Any reservations the OIC had about unleashing the sisterly duo on the general public were allayed by the pair affecting two arrests, with the usual sisterly comedic shenanigans taking a back seat to a polished, professional team.    Constable KIRWIN said “This is certainly something I can tick off the bucket list.  It was great to work with my sister.  And yes…. I  referred to her as  Sergeant all shift as per her instructions!”",,186,29,4,
2018-08-30 05:15:03,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1860422907382599,https://www.facebook.com/1091322447625986/posts/1860422907382599/,Photo,There is still time to book your spot to have your child restraint checked by an expert fitter.  Contact Springvale Service for Children on 8558 3800 for more information and to book in your check.  40485,,2,5,2,
2018-08-30 05:38:53,Eyewatch - Melton Police Service Area,1248280898517925_2074122635933743,https://www.facebook.com/1248280898517925/posts/2074122635933743/,Photo,On Wednesday the 29th of August members from the Melton Volume Crime Unit arrested a 41 year old male from Harkness in relation to 7 separate burglaries committed between the 8th of August and the 28th all in the Melton area.  He was remanded in custody to appear at a later date.,,44,4,8,
2018-08-30 06:39:28,Eyewatch - Greater Shepparton Police Service Area,349554451900294_870586543130413,https://www.facebook.com/349554451900294/posts/870586543130413/,Photo,"NOT THE RIGHT THING TO DO...   On the Thursday 23/08/18 just before midday the male driver of a silver Ford Territory - with A DIFFERENT COLOURED FRONT PASSENGER SIDE QUARTER PANEL -  collided into the rear of another vehicle at the intersection of Gilliam Street and Packham Street, Shepparton.   The male driver did stop and assist.  He also gave his details.  However his goodwill stopped there as he provided a false name, address and phone number.   Anyone who knows the location or owner of a Silver Ford Territory with a different colour front passenger side quarter panels please call Crime Stoppers of Senior Constable FITZGERALD from the Shepparton Highway Patrol.",,10,4,42,
2018-08-30 07:40:51,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_258251084823370,https://www.facebook.com/eyewatchgreaterdandenong/videos/258251084823370/,Video,"Tonight marks the beginning of a new innovative pilot partnership between police and youth workers in Greater Dandenong, Casey and Cardinia Police Service Areas.  The Embedded Youth Outreach Program will pair a police officer and youth worker  to respond to young people in real-time, engaging with them at incidents or police stations to assess their needs and provide critical initial support and referrals.  40485",,75,22,13,
2018-08-30 07:54:14,Eyewatch - Northern Grampians Police Service Area,1198323133636327_1392697184198920,https://www.facebook.com/1198323133636327/posts/1392697184198920/,Photo,"Stawell - it's your turn! We hope to see you at the Community forum tonight from 6.30PM at the Powerhouse Building on 42 Sloane Street, Stawell.  Light refreshments will be provided. We look forward to meeting all attendees :)",,5,0,1,
2018-08-30 09:18:21,Eyewatch - Greater Shepparton Police Service Area,349554451900294_870631073125960,https://www.facebook.com/349554451900294/posts/870631073125960/,Link,(Post with no description),,7,5,29,
2018-08-30 09:21:05,Eyewatch - Wyndham Police Service Area,134404370080550_946839955503650,https://www.facebook.com/134404370080550/posts/946839955503650/,Link,(Post with no description),,13,1,5,
2018-08-30 09:33:06,Eyewatch - Southern Grampians Police Service Area,226760391222871_322934424938800,https://www.facebook.com/226760391222871/posts/322934424938800/,Video,(Post with no description),,4,0,0,
2018-08-30 13:23:47,Eyewatch - Whitehorse Police Service Area,171187666812034_281919739072159,https://www.facebook.com/171187666812034/posts/281919739072159/,Photo,"***PLEASE EXPLAIN*** I would expect that to be one of the questions the Magistrate will ask a 53yo Reservoir man who was intercepted by Nunawading Highway Patrol on 29/8/18 in Springfield Rd, Nunawading. Not only did he return an alcohol reading of 0.145%, he was on a Zero Blood Alcohol Condition - that is- must not have any alcohol in his system when driving. The fun doesn't stop there, another licence condition is that he must drive a vehicle with an alcohol interlock.... Bzzzt no interlock in this vehicle.. As a result of his efforts, his licence was immediately suspended and his vehicle impounded. He will be charged on summons to appear in Court at a later date. 31343",,24,6,6,
2018-08-30 22:20:04,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1861391440619079,https://www.facebook.com/1091322447625986/posts/1861391440619079/,Photo,Unsure if your child's car restraint is appropriate or fitted correctly? Come down to Springvale Service for Children - police along with expert fitters will be there from 10am to 3:00pm today and tomorrow!  Book in your spot by calling 8558 3800  40485,,3,0,0,
2018-08-30 22:43:09,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1861408580617365,https://www.facebook.com/1091322447625986/posts/1861408580617365/,Video,(Post with no description),,3,0,7,
2018-08-30 23:04:53,Eyewatch - Hume Police Service Area,444597578958459_1828093263942210,https://www.facebook.com/444597578958459/posts/1828093263942210/,Photo,"SEARCH FOR MISSING TEEN VERA FILUK  Police are appealing for public assistance to help locate missing teenager Vera Filuk.  The 14-year-old girl was last seen at an address in Moonee Ponds about 9.45pm on 18 July.  Police and family members hold concerns for Vera’s welfare due to her age. An image of Vera has been released in the hope someone recognises her and has information on her current whereabouts.  She is described as about 165cm tall with a thin build, brown hair and a pale complexion, and was last seen wearing a grey hoodie, grey track pants and black shoes.  Vera is known to frequent the Broadmeadows and St Albans areas. Anyone who sights Vera or has information on her whereabouts is urged to contact Moonee Ponds Police Station on 9373 5200 (VP36377)",,13,10,96,
2018-08-31 01:30:10,Eyewatch – Bass Coast Police Service Area,1428617380762126_1978269222463603,https://www.facebook.com/1428617380762126/posts/1978269222463603/,Photo,MARINE FLARE FOUND - WILSONS PROM  Earlier this week a walker found a Defence Force Marine Flare in the sand at Squeaky Beach in Wilsons Promontory.   Police from the Bomb Response Unit arranged for members of the Army to attend and examine the washed up flare.    The flare was found to be live by the Army Ordinance Staff who later set a controlled explosive to render the flare inert.,,46,16,17,
2018-08-31 02:52:33,Eyewatch - Greater Shepparton Police Service Area,349554451900294_870976883091379,https://www.facebook.com/349554451900294/posts/870976883091379/,Photo,PURSE FOUND  This purse was found in the vicinity of the Maude St Mall containing a quantity of cash.    If you are or can help us find the owner please contact Constable SNEDDON at Shepparton Police Station on 5820 5777.,,12,8,66,
2018-08-31 03:12:47,Eyewatch - Whitehorse Police Service Area,171187666812034_282122429051890,https://www.facebook.com/171187666812034/posts/282122429051890/,Photo,"Hi Team  Whitehorse CIU is asking for your help to ID the male in the images below who we can think can help us with an investigation into a burglary.  At approximately 8:07 AM on the 12th of August a burglary happened at a hair salon on Wood St, Nunawading.  Have a look at the images and if you think you know you this person, we'd love to know about it.  You can contact the Whitehorse CIU or Crimestoppers.",,11,0,9,
2018-08-31 04:15:33,Eyewatch - Greater Dandenong Police Service Area,1091322447625986_1861663447258545,https://www.facebook.com/1091322447625986/posts/1861663447258545/,Photo,"Casey Crime Investigation Unit are investigation an armed robbery which occurred on the 21st of August 2018 in Hampton Park.  Police allege that an unknown male and female offender attended at the Hallam Road service station at approximately 12:40am.  The male produced a large kitchen knife and made a demand for money.   The male is described as having a Caucasian appearance and 20-30 years old. He was wearing a blue hooded top & black tracksuit pants. The female is described as having a Caucasian appearance, 20-30 years old and long brown hair. She was wearing a beige hooded top and dark pants.  Police have released CCTV images to the public in the hopes that someone has information about the incident or recognises the male and female in the images.  If you have any information please contact DSC Mark Wiederhold on 9705 3174 or alternatively contact Crime Stoppers on 1800 333 000 or www.crimestoppersvic.com.au and quote incident number 180283562   SD3SM",,11,2,41,
2018-08-31 04:15:41,Eyewatch - Knox Police Service Area,597550253628752_2062325790484517,https://www.facebook.com/597550253628752/posts/2062325790484517/,Link,Can you help identify this man?  Contact Crime Stoppers on 1800 333 000 or submit a confidential crime report at www.crimestoppersvic.com.au,,2,0,4,
2018-08-31 05:39:17,Eyewatch - Wyndham Police Service Area,134404370080550_947287795458866,https://www.facebook.com/134404370080550/posts/947287795458866/,Link,(Post with no description),,11,3,2,
